keyword_id,keyword,search_volume,cluster_id,is_noise,cluster_size,representative_keyword,cluster_total_volume,membership_probability,cluster_avg_probability
928,what social media does china use,90,35,false,107,chinese social media,16720,1.0,0.976552
930,how to use weibo,30,24,false,55,weidian,12300,0.788949,0.896853
931,what is fliggy,260,23,false,22,fliggy,6960,0.074564,0.603641
933,social media chinese,1000,35,false,107,chinese social media,16720,1.0,0.976552
937,baidu ads,390,14,false,21,baidu tieba,3970,1.0,0.998668
938,how to sell in china,50,39,false,14,what do we sell to china,1000,1.0,0.916743
939,baidu advertising,390,14,false,21,baidu tieba,3970,1.0,0.998668
941,china influencer,140,3,false,22,chinese influencers,2450,1.0,0.810303
945,china consumerism,40,50,false,29,what is 996 culture,1920,1.0,0.582862
947,taobao best seller,30,12,false,47,taobao mall,19270,0.316461,0.622651
954,china e commerce,320,52,false,76,china cross,12460,1.0,0.704906
957,china cosmetics industry,70,49,false,61,chinese beauty brands,7930,0.630329,0.873949
958,what is wechat used for,320,28,false,182,hylink,55540,1.0,0.981933
959,top social media app in china,20,35,false,107,chinese social media,16720,1.0,0.976552
960,how to sell in china online,50,39,false,14,what do we sell to china,1000,1.0,0.916743
961,what is pinduoduo,110,21,false,14,dewu,1660,1.0,0.983396
962,taobao chinese website,40,12,false,47,taobao mall,19270,0.755473,0.622651
969,chinese online marketplaces,260,54,false,15,chinese marketplace app,2030,1.0,0.939107
973,top 10 online shopping in china,30,59,false,21,chinese online shopping,12160,1.0,0.891961
977,china e-commerce website,320,52,false,76,china cross,12460,0.861161,0.704906
979,china ebay alternative,20,48,false,27,chinese amazon equivalent,2520,0.302968,0.782227
987,top chinese shopping sites,70,59,false,21,chinese online shopping,12160,0.623173,0.891961
996,organic food in china,20,57,false,38,china market food,4690,1.0,0.848422
1000,chinese markets online,260,54,false,15,chinese marketplace app,2030,1.0,0.939107
1012,barbie china,880,61,false,22,barbie china,2320,0.950376,0.910778
1017,shampoo china,20,49,false,61,chinese beauty brands,7930,1.0,0.873949
1047,is popmart chinese,590,8,false,17,popmart chinese,9430,1.0,0.882817
1052,china data privacy,30,22,false,17,chinese data privacy laws,990,1.0,0.895423
1053,data privacy china,30,22,false,17,chinese data privacy laws,990,0.75848,0.895423
1054,douyin e-commerce,70,-1,true,239,sogou,43770,0.0,0.0
1055,tmall global,390,11,false,36,tmall site,21260,0.90377,0.781541
1057,douyin store,260,-1,true,239,sogou,43770,0.0,0.0
1058,wechat moments advertising,40,28,false,182,hylink,55540,1.0,0.981933
1062,data privacy in china,30,22,false,17,chinese data privacy laws,990,1.0,0.895423
1075,popmart chinese,1900,8,false,17,popmart chinese,9430,1.0,0.882817
1076,counterfeiting in china,140,-1,true,239,sogou,43770,0.0,0.0
1082,tmall chinese,390,11,false,36,tmall site,21260,1.0,0.781541
1083,baidu seo tools,210,10,false,17,baidu seo optimization,4080,1.0,0.824796
1084,tmall shopping online,70,11,false,36,tmall site,21260,1.0,0.781541
1089,digital marketing companies in china,170,64,false,23,digital marketing agency in china,2240,1.0,0.882914
1090,china ppc,50,63,false,15,chinese advertising,1490,1.0,0.968289
1093,seo baidu,480,10,false,17,baidu seo optimization,4080,1.0,0.824796
1094,chinese sns,40,35,false,107,chinese social media,16720,1.0,0.976552
1095,is facebook illegal in china,70,35,false,107,chinese social media,16720,1.0,0.976552
1096,china 3pl,90,43,false,15,china food delivery app,2550,1.0,0.997569
1097,baidu seo tool,260,10,false,17,baidu seo optimization,4080,1.0,0.824796
1112,wechat store,50,28,false,182,hylink,55540,1.0,0.981933
1113,douyin accounts,1300,38,false,39,douyin,119660,0.900828,0.714357
1114,weidian,3600,24,false,55,weidian,12300,0.702005,0.896853
1118,tmall adidas,40,11,false,36,tmall site,21260,0.703178,0.781541
1124,how to get chinese tiktok,50,15,false,39,china's tiktok,12770,0.704669,0.717361
1137,china payment systems,90,26,false,34,payment in china,2240,0.964533,0.786265
1138,chinese social media websites,110,35,false,107,chinese social media,16720,1.0,0.976552
1139,china e-commerce site,320,52,false,76,china cross,12460,0.829057,0.704906
1140,douyin official website,30,38,false,39,douyin,119660,0.989728,0.714357
1142,best time to post on xiaohongshu,10,32,false,45,xiaohongshu,78650,0.492472,0.660984
1147,china fragrance market,30,49,false,61,chinese beauty brands,7930,0.601706,0.873949
1149,fliggy review,50,23,false,22,fliggy,6960,0.074964,0.603641
1153,china influencer marketing,30,3,false,22,chinese influencers,2450,0.938056,0.810303
1156,china youtube equivalent,70,36,false,28,youtube of china,4150,1.0,0.773399
1157,youtube china alternative,140,36,false,28,youtube of china,4150,1.0,0.773399
1158,china youtube alternative,140,36,false,28,youtube of china,4150,1.0,0.773399
1160,most popular social media china,70,35,false,107,chinese social media,16720,1.0,0.976552
1161,douyin kol,30,38,false,39,douyin,119660,1.0,0.714357
1162,most popular social networks in china,70,35,false,107,chinese social media,16720,1.0,0.976552
1163,youtube for china,260,36,false,28,youtube of china,4150,1.0,0.773399
1166,youtube alternative china,140,36,false,28,youtube of china,4150,1.0,0.773399
1167,social media china,720,35,false,107,chinese social media,16720,1.0,0.976552
1168,youtube alternative for china,110,36,false,28,youtube of china,4150,1.0,0.773399
1169,china mobile pay,70,26,false,34,payment in china,2240,0.682798,0.786265
1171,china influencers,140,3,false,22,chinese influencers,2450,0.685271,0.810303
1178,is xiaohongshu rednote,70,-1,true,239,sogou,43770,0.0,0.0
1182,mlb china,110,-1,true,239,sogou,43770,0.0,0.0
1183,e-commerce company in china,70,52,false,76,china cross,12460,1.0,0.704906
1184,kol china,70,62,false,57,china market,39670,1.0,0.935614
1206,china marketplace online,70,54,false,15,chinese marketplace app,2030,0.669843,0.939107
1208,websites like taobao,110,12,false,47,taobao mall,19270,0.634763,0.622651
1209,chinese e commerce market,50,52,false,76,china cross,12460,0.985856,0.704906
1210,chinese company similar to amazon,70,48,false,27,chinese amazon equivalent,2520,1.0,0.782227
1211,chinese website like amazon,90,48,false,27,chinese amazon equivalent,2520,0.850086,0.782227
1212,ebay equivalent in china,110,48,false,27,chinese amazon equivalent,2520,0.342177,0.782227
1213,china e-commerce,320,52,false,76,china cross,12460,0.950749,0.704906
1217,chinese site like amazon,90,48,false,27,chinese amazon equivalent,2520,0.749775,0.782227
1218,chinese sites like amazon,90,48,false,27,chinese amazon equivalent,2520,0.646906,0.782227
1221,chinese e-commerce giants,320,52,false,76,china cross,12460,0.819252,0.704906
1226,marketplace china online,70,54,false,15,chinese marketplace app,2030,1.0,0.939107
1228,china payment methods,70,26,false,34,payment in china,2240,0.580764,0.786265
1229,red book app china,40,17,false,48,what is little red book,8520,1.0,0.937275
1231,mobile payment china,70,26,false,34,payment in china,2240,0.432873,0.786265
1233,kol in china,70,55,false,25,wofe,3350,0.55229,0.756131
1235,single day sales alibaba,40,19,false,25,single day 2025,7500,0.781728,0.885399
1239,china internet advertising,20,63,false,15,chinese advertising,1490,1.0,0.968289
1240,advertising companies in china,70,-1,true,239,sogou,43770,0.0,0.0
1241,advertising agency china,70,65,false,23,china marketing agency,1450,0.812405,0.90367
1242,digital marketing china,140,64,false,23,digital marketing agency in china,2240,0.965062,0.882914
1243,chinese live streamer,40,42,false,35,chinese streaming platforms,3380,1.0,0.741336
1244,icp license,140,23,false,22,fliggy,6960,1.0,0.603641
1246,how to advertise in wechat,30,28,false,182,hylink,55540,1.0,0.981933
1248,icp registration,1300,23,false,22,fliggy,6960,1.0,0.603641
1253,china agency,30,65,false,23,china marketing agency,1450,1.0,0.90367
1255,tmall shops,30,11,false,36,tmall site,21260,0.859101,0.781541
1256,seo in china,260,4,false,13,search engine optimization china,2590,1.0,0.98599
1258,baidu sem,30,10,false,17,baidu seo optimization,4080,0.248287,0.824796
1260,seo company china,210,4,false,13,search engine optimization china,2590,1.0,0.98599
1261,ppc china,50,63,false,15,chinese advertising,1490,0.855545,0.968289
1262,seo company in china,210,4,false,13,search engine optimization china,2590,1.0,0.98599
1271,douyin live,320,38,false,39,douyin,119660,0.525193,0.714357
1272,what is douyin app,40,37,false,12,what is douyin,2840,1.0,1.0
1273,xiaohongshu characters,10,32,false,45,xiaohongshu,78650,1.0,0.660984
1275,bilibili what is it,90,33,false,14,what is bilibili,2260,1.0,0.909239
1278,program mini,210,27,false,22,wechat mini programs,2410,1.0,0.832545
1279,miniprogram,210,27,false,22,wechat mini programs,2410,1.0,0.832545
1280,weidian sign up,30,24,false,55,weidian,12300,0.788949,0.896853
1283,bilibili online,30,33,false,14,what is bilibili,2260,1.0,0.909239
1284,pharma companies china,390,-1,true,239,sogou,43770,0.0,0.0
1288,douyin app store,170,38,false,39,douyin,119660,0.373321,0.714357
1289,wechat mini-games,40,27,false,22,wechat mini programs,2410,1.0,0.832545
1292,what is tmall,90,11,false,36,tmall site,21260,0.865049,0.781541
1293,mini program wechat,480,28,false,182,hylink,55540,1.0,0.981933
1294,little red book app,720,17,false,48,what is little red book,8520,1.0,0.937275
1295,what does koc stand for,50,55,false,25,wofe,3350,1.0,0.756131
1296,chinese e-commerce platforms,50,52,false,76,china cross,12460,0.556262,0.704906
1300,xiaohongshu china,20,32,false,45,xiaohongshu,78650,1.0,0.660984
1302,social commerce china,20,35,false,107,chinese social media,16720,0.879583,0.976552
1304,chinese kol,30,55,false,25,wofe,3350,0.55229,0.756131
1306,chinese e commerce giant,320,52,false,76,china cross,12460,0.861161,0.704906
1308,online marketplace in china,40,54,false,15,chinese marketplace app,2030,1.0,0.939107
1311,chinese e-commerce giant,320,52,false,76,china cross,12460,0.861161,0.704906
1312,kol koc,90,55,false,25,wofe,3350,1.0,0.756131
1320,dianping,1300,2,false,14,dianping,3560,1.0,0.989164
1323,baidu ppc advertising,50,14,false,21,baidu tieba,3970,1.0,0.998668
1324,branding companies in china,30,-1,true,239,sogou,43770,0.0,0.0
1325,chinese social networks,50,35,false,107,chinese social media,16720,1.0,0.976552
1326,ecommerce china,320,52,false,76,china cross,12460,0.597416,0.704906
1327,alternative of youtube in china,140,36,false,28,youtube of china,4150,0.711466,0.773399
1328,weibo search engine,140,24,false,55,weidian,12300,1.0,0.896853
1329,advertise on baidu,110,14,false,21,baidu tieba,3970,1.0,0.998668
1330,youtube of china,590,36,false,28,youtube of china,4150,1.0,0.773399
1333,weibo social media,50,24,false,55,weidian,12300,1.0,0.896853
1347,bonded warehouse china,40,43,false,15,china food delivery app,2550,1.0,0.997569
1349,marketplace china,50,54,false,15,chinese marketplace app,2030,1.0,0.939107
1350,chinese ebay alternative,20,48,false,27,chinese amazon equivalent,2520,0.246762,0.782227
1353,china bonded warehouse,40,43,false,15,china food delivery app,2550,0.99494,0.997569
1363,chinese seo company,110,4,false,13,search engine optimization china,2590,1.0,0.98599
1364,tmall shop,30,11,false,36,tmall site,21260,1.0,0.781541
1365,baidu seo services,140,10,false,17,baidu seo optimization,4080,1.0,0.824796
1366,baidu seo service,140,10,false,17,baidu seo optimization,4080,1.0,0.824796
1368,china seo service,210,4,false,13,search engine optimization china,2590,1.0,0.98599
1373,dewu app,50,21,false,14,dewu,1660,0.861985,0.983396
1377,official account wechat,210,28,false,182,hylink,55540,1.0,0.981933
1378,whats bilibili,70,33,false,14,what is bilibili,2260,1.0,0.909239
1379,xiaohongshu shop,40,32,false,45,xiaohongshu,78650,1.0,0.660984
1380,set up wechat pay,40,28,false,182,hylink,55540,1.0,0.981933
1381,wechat live streaming,320,28,false,182,hylink,55540,0.869439,0.981933
1382,fashion trend china,50,66,false,24,china fashion,3380,1.0,0.783484
1384,douyin account,720,38,false,39,douyin,119660,0.475478,0.714357
1386,rednote shop,90,16,false,28,rednote chinese name,5400,1.0,0.63899
1395,rednote xiaohongshu,590,-1,true,239,sogou,43770,0.0,0.0
1397,online shopping in china,70,59,false,21,chinese online shopping,12160,1.0,0.891961
1405,chinese retail online,50,60,false,15,china retail,4860,0.996848,0.998199
1407,wechat upgrade,140,28,false,182,hylink,55540,1.0,0.981933
1408,wechat keywords,70,28,false,182,hylink,55540,1.0,0.981933
1410,wecom hk,10,24,false,55,weidian,12300,0.374444,0.896853
1412,wechat work,70,28,false,182,hylink,55540,1.0,0.981933
1414,energy drink in china,50,53,false,61,imported spirits,18360,1.0,0.9118
1420,amazon chinese competitor,50,48,false,27,chinese amazon equivalent,2520,1.0,0.782227
1421,bonded warehouse in china,40,43,false,15,china food delivery app,2550,0.974105,0.997569
1423,china amazon alternative,50,48,false,27,chinese amazon equivalent,2520,0.545231,0.782227
1426,china icp,170,23,false,22,fliggy,6960,1.0,0.603641
1429,icp licence,140,23,false,22,fliggy,6960,1.0,0.603641
1439,wechat active users,30,28,false,182,hylink,55540,1.0,0.981933
1441,chinese social media app,320,35,false,107,chinese social media,16720,1.0,0.976552
1443,influencer china,30,3,false,22,chinese influencers,2450,0.721053,0.810303
1444,fliggy,1600,23,false,22,fliggy,6960,0.075286,0.603641
1445,weibo chinese,210,24,false,55,weidian,12300,1.0,0.896853
1446,key opinion consumer,40,3,false,22,chinese influencers,2450,0.326584,0.810303
1447,what is pin duo duo,110,21,false,14,dewu,1660,1.0,0.983396
1448,weibo accounts,90,24,false,55,weidian,12300,1.0,0.896853
1449,youtube equivalent in china,70,36,false,28,youtube of china,4150,0.702293,0.773399
1450,influencers in china,140,3,false,22,chinese influencers,2450,1.0,0.810303
1451,social media for china,590,35,false,107,chinese social media,16720,1.0,0.976552
1454,china pay system,10,26,false,34,payment in china,2240,1.0,0.786265
1457,influencer in china,140,3,false,22,chinese influencers,2450,1.0,0.810303
1465,tmall usa,70,11,false,36,tmall site,21260,1.0,0.781541
1466,what is douyin,1600,37,false,12,what is douyin,2840,1.0,1.0
1467,china sustainability,70,50,false,29,what is 996 culture,1920,0.148923,0.582862
1472,tmall luxury pavilion,70,11,false,36,tmall site,21260,0.694139,0.781541
1482,jd china,590,51,false,51,jing dong,19110,0.565896,0.639117
1483,china's beauty,1600,47,false,17,chinese beauty ideal,6270,1.0,0.915839
1484,wechat salesforce,50,28,false,182,hylink,55540,1.0,0.981933
1486,china pr agency,50,65,false,23,china marketing agency,1450,1.0,0.90367
1488,mobile payments china,70,26,false,34,payment in china,2240,0.565746,0.786265
1496,red xiao hong shu,50,31,false,17,xiao hong shu,112970,1.0,0.931252
1497,redbook china,480,17,false,48,what is little red book,8520,0.887641,0.937275
1498,how to use xiao hong shu,20,31,false,17,xiao hong shu,112970,1.0,0.931252
1500,subculture in china,30,50,false,29,what is 996 culture,1920,0.118097,0.582862
